"Order.Date","Year","Region","State","Category","Sub.Category","Segment","Ship.Mode","Sales","Profit","Discount","Quantity","Profit_Margin","Loss_Flag"
2014-05-15,2014,"East","Maryland","Office Supplies","Art","Corporate","First Class",4,1.0904,0,2,0.2726,"Profit"
2014-05-15,2014,"East","Maryland","Office Supplies","Art","Corporate","First Class",15,6.615,0,5,0.441,"Profit"
2014-05-15,2014,"East","Maryland","Office Supplies","Labels","Corporate","First Class",74,37,0,5,0.5,"Profit"
2014-05-15,2014,"South","Mississippi","Office Supplies","Envelopes","Consumer","Standard Class",49,23.8581,0,9,0.4869,"Profit"
2014-05-15,2014,"East","Maryland","Furniture","Chairs","Corporate","First Class",262,23.5764,0,2,0.0899862595419847,"Profit"
2014-05-15,2014,"East","Maryland","Technology","Accessories","Corporate","First Class",90,18.8937,0,3,0.20993,"Profit"
2014-05-15,2014,"East","New York","Technology","Phones","Consumer","Standard Class",540,134.9925,0,3,0.249986111111111,"Profit"
2014-05-15,2014,"West","California","Technology","Accessories","Consumer","Same Day",1400,601.9699,0,7,0.4299785,"Profit"
2014-05-15,2014,"West","California","Furniture","Furnishings","Consumer","Same Day",18,6.2152,0,2,0.345288888888889,"Profit"
2014-05-15,2014,"Central","Texas","Furniture","Chairs","Consumer","First Class",899,-12.849,0.3,5,-0.0142925472747497,"Loss"
2014-05-15,2014,"East","Ohio","Office Supplies","Binders","Consumer","Standard Class",58,-46.536,0.7,5,-0.802344827586207,"Loss"
2014-05-15,2014,"East","Ohio","Office Supplies","Labels","Consumer","Standard Class",5,1.764,0.2,2,0.3528,"Profit"
2014-05-15,2014,"East","Ohio","Office Supplies","Paper","Consumer","Standard Class",25,7.745,0.2,1,0.3098,"Profit"
2014-05-15,2014,"Central","Texas","Office Supplies","Art","Consumer","First Class",46,5.775,0.2,5,0.12554347826087,"Profit"
2014-05-15,2014,"Central","Texas","Office Supplies","Paper","Consumer","First Class",48,16.1838,0.2,3,0.3371625,"Profit"
2014-05-15,2014,"Central","Texas","Office Supplies","Paper","Consumer","First Class",77,26.9024,0.2,2,0.349381818181818,"Profit"
2014-05-15,2014,"Central","Texas","Technology","Phones","Consumer","First Class",8,0.6993,0.2,1,0.0874125,"Profit"
2014-05-16,2014,"West","Washington","Furniture","Furnishings","Consumer","Standard Class",40,17.1828,0,2,0.42957,"Profit"
2014-05-16,2014,"West","Arizona","Office Supplies","Binders","Consumer","Second Class",5,-3.168,0.7,2,-0.6336,"Loss"
2014-05-16,2014,"West","Washington","Furniture","Chairs","Consumer","Standard Class",221,24.858,0.2,1,0.11247963800905,"Profit"
2014-05-16,2014,"West","Washington","Furniture","Chairs","Consumer","Standard Class",43,4.2624,0.2,2,0.0991255813953488,"Profit"
2014-05-16,2014,"West","Arizona","Office Supplies","Paper","Consumer","Second Class",16,5.6376,0.2,3,0.35235,"Profit"
2014-05-16,2014,"West","Arizona","Technology","Phones","Consumer","Second Class",30,2.5893,0.2,1,0.08631,"Profit"
2014-05-16,2014,"Central","Illinois","Technology","Phones","Consumer","Standard Class",11,3.475,0.2,2,0.315909090909091,"Profit"
2014-05-16,2014,"Central","Illinois","Office Supplies","Paper","Consumer","Standard Class",57,19.1376,0.2,2,0.335747368421053,"Profit"
2014-05-17,2014,"East","Ohio","Office Supplies","Storage","Consumer","First Class",221,-55.256,0.2,2,-0.250027149321267,"Loss"
2014-05-19,2014,"South","Georgia","Office Supplies","Appliances","Corporate","First Class",17,4.4824,0,2,0.263670588235294,"Profit"
2014-05-19,2014,"South","Georgia","Office Supplies","Binders","Corporate","First Class",114,54.6912,0,6,0.479747368421053,"Profit"
2014-05-19,2014,"Central","Missouri","Office Supplies","Appliances","Home Office","Second Class",707,197.9208,0,7,0.279944554455446,"Profit"
2014-05-19,2014,"Central","Missouri","Office Supplies","Binders","Home Office","Second Class",43,20.7312,0,7,0.482120930232558,"Profit"
2014-05-19,2014,"Central","Missouri","Technology","Phones","Home Office","Second Class",115,2.299,0,5,0.0199913043478261,"Profit"
2014-05-19,2014,"South","Georgia","Furniture","Bookcases","Corporate","First Class",303,75.735,0,3,0.249950495049505,"Profit"
2014-05-19,2014,"South","Georgia","Technology","Phones","Corporate","First Class",56,15.6744,0,2,0.2799,"Profit"
2014-05-19,2014,"South","Georgia","Technology","Phones","Corporate","First Class",35,15.6375,0,5,0.446785714285714,"Profit"
2014-05-19,2014,"East","New York","Furniture","Furnishings","Consumer","Standard Class",15,6.2608,0,2,0.417386666666667,"Profit"
2014-05-19,2014,"Central","Texas","Office Supplies","Binders","Corporate","Standard Class",7,-10.6547,0.8,7,-1.5221,"Loss"
2014-05-19,2014,"Central","Texas","Office Supplies","Binders","Corporate","Standard Class",2,-3.2934,0.8,1,-1.6467,"Loss"
2014-05-19,2014,"Central","Illinois","Furniture","Furnishings","Corporate","Standard Class",2,-0.9933,0.6,1,-0.49665,"Loss"
2014-05-19,2014,"Central","Illinois","Furniture","Furnishings","Corporate","Standard Class",23,-10.1736,0.6,3,-0.442330434782609,"Loss"
2014-05-19,2014,"East","New York","Office Supplies","Binders","Consumer","Standard Class",3,1.0287,0.2,1,0.3429,"Profit"
2014-05-19,2014,"West","Oregon","Technology","Phones","Consumer","First Class",345,38.7792,0.2,2,0.11240347826087,"Profit"
2014-05-19,2014,"East","Pennsylvania","Technology","Accessories","Consumer","Standard Class",36,-0.9012,0.2,3,-0.0250333333333333,"Loss"
2014-05-19,2014,"Central","Texas","Office Supplies","Storage","Corporate","Standard Class",9,0.6696,0.2,2,0.0744,"Profit"
2014-05-20,2014,"West","California","Office Supplies","Art","Home Office","Second Class",4,1.0208,0,2,0.2552,"Profit"
2014-05-20,2014,"West","California","Office Supplies","Art","Home Office","Second Class",6,1.395,0,1,0.2325,"Profit"
2014-05-20,2014,"East","New York","Office Supplies","Appliances","Corporate","Standard Class",281,109.7226,0,6,0.390471886120996,"Profit"
2014-05-20,2014,"West","Washington","Office Supplies","Appliances","Consumer","Standard Class",97,28.1764,0,2,0.290478350515464,"Profit"
2014-05-20,2014,"South","Georgia","Office Supplies","Paper","Consumer","Same Day",196,91.9508,0,4,0.469136734693878,"Profit"
2014-05-20,2014,"South","Georgia","Office Supplies","Paper","Consumer","Standard Class",287,140.5957,0,7,0.489880487804878,"Profit"
2014-05-20,2014,"South","Alabama","Office Supplies","Binders","Corporate","Standard Class",26,12.8184,0,4,0.493015384615385,"Profit"
2014-05-20,2014,"South","Georgia","Furniture","Bookcases","Consumer","Standard Class",1629,374.6286,0,9,0.229974585635359,"Profit"
2014-05-20,2014,"South","Georgia","Technology","Accessories","Consumer","Standard Class",68,4.068,0,4,0.0598235294117647,"Profit"
2014-05-20,2014,"South","Georgia","Technology","Phones","Consumer","Standard Class",378,98.2722,0,3,0.259979365079365,"Profit"
2014-05-20,2014,"East","New York","Technology","Accessories","Corporate","Standard Class",300,113.9886,0,3,0.379962,"Profit"
2014-05-20,2014,"East","New York","Technology","Phones","Corporate","Standard Class",308,89.3142,0,2,0.289981168831169,"Profit"
2014-05-20,2014,"West","California","Technology","Accessories","Home Office","Second Class",36,10.896,0,1,0.302666666666667,"Profit"
2014-05-20,2014,"South","Tennessee","Furniture","Chairs","Corporate","Second Class",314,-35.3646,0.2,3,-0.112626114649682,"Loss"
2014-05-20,2014,"South","Tennessee","Office Supplies","Paper","Corporate","Second Class",28,10.1094,0.2,7,0.36105,"Profit"
2014-05-20,2014,"Central","Illinois","Office Supplies","Paper","Corporate","Standard Class",38,13.7808,0.2,6,0.362652631578947,"Profit"
2014-05-20,2014,"Central","Texas","Office Supplies","Labels","Consumer","Standard Class",13,4.2952,0.2,4,0.3304,"Profit"
2014-05-20,2014,"Central","Texas","Technology","Phones","Consumer","Standard Class",96,9.5992,0.2,1,0.0999916666666667,"Profit"
2014-05-20,2014,"West","California","Office Supplies","Binders","Consumer","Standard Class",133,49.92,0.2,5,0.375338345864662,"Profit"
2014-05-20,2014,"West","California","Furniture","Chairs","Home Office","Second Class",681,42.588,0.2,12,0.0625374449339207,"Profit"
2014-05-21,2014,"West","Nevada","Office Supplies","Appliances","Consumer","Standard Class",65,18.821,0,5,0.289553846153846,"Profit"
2014-05-21,2014,"Central","North Dakota","Office Supplies","Art","Consumer","Second Class",26,8.2944,0,4,0.319015384615385,"Profit"
2014-05-21,2014,"Central","North Dakota","Office Supplies","Art","Consumer","Second Class",22,7.095,0,10,0.3225,"Profit"
2014-05-21,2014,"Central","North Dakota","Office Supplies","Art","Consumer","Second Class",132,35.6238,0,3,0.269877272727273,"Profit"
2014-05-21,2014,"Central","North Dakota","Office Supplies","Fasteners","Consumer","Second Class",7,3.4827,0,3,0.497528571428571,"Profit"
2014-05-21,2014,"Central","North Dakota","Office Supplies","Storage","Consumer","Second Class",705,162.0948,0,4,0.22992170212766,"Profit"
2014-05-21,2014,"Central","Michigan","Office Supplies","Binders","Corporate","Same Day",41,19.8144,0,2,0.483278048780488,"Profit"
2014-05-21,2014,"West","California","Furniture","Furnishings","Home Office","Standard Class",7,3.3504,0,1,0.478628571428571,"Profit"
2014-05-21,2014,"West","Nevada","Office Supplies","Binders","Consumer","Standard Class",8,3.0044,0.2,2,0.37555,"Profit"
2014-05-21,2014,"West","Nevada","Technology","Phones","Consumer","Standard Class",1123,70.1955,0.2,9,0.0625071237756011,"Profit"
2014-05-21,2014,"West","California","Furniture","Chairs","Home Office","Standard Class",518,-97.176,0.2,8,-0.187598455598456,"Loss"
2014-05-21,2014,"West","California","Technology","Machines","Home Office","Standard Class",343,38.61,0.2,1,0.112565597667638,"Profit"
2014-05-22,2014,"East","New York","Office Supplies","Art","Corporate","Standard Class",18,5.2113,0,3,0.289516666666667,"Profit"
2014-05-22,2014,"East","New York","Furniture","Furnishings","Corporate","Standard Class",520,72.807,0,5,0.140013461538462,"Profit"
2014-05-23,2014,"West","California","Office Supplies","Art","Consumer","First Class",50,18.8328,0,7,0.376656,"Profit"
2014-05-23,2014,"West","California","Office Supplies","Art","Home Office","Standard Class",3,0.7228,0,1,0.240933333333333,"Profit"
2014-05-23,2014,"West","California","Office Supplies","Art","Home Office","Standard Class",10,2.8536,0,3,0.28536,"Profit"
2014-05-23,2014,"West","California","Technology","Accessories","Consumer","Second Class",68,25.3302,0,7,0.372502941176471,"Profit"
2014-05-23,2014,"Central","Illinois","Furniture","Chairs","Consumer","Standard Class",182,-54.5958,0.3,2,-0.299976923076923,"Loss"
2014-05-23,2014,"Central","Illinois","Office Supplies","Binders","Consumer","Standard Class",2,-2.6268,0.8,2,-1.3134,"Loss"
2014-05-23,2014,"Central","Illinois","Office Supplies","Supplies","Consumer","Standard Class",22,2.5137,0.2,3,0.114259090909091,"Profit"
2014-05-24,2014,"Central","Texas","Office Supplies","Appliances","Consumer","Standard Class",18,-46.716,0.8,5,-2.59533333333333,"Loss"
2014-05-24,2014,"Central","Texas","Office Supplies","Binders","Consumer","Standard Class",1,-1.9602,0.8,1,-1.9602,"Loss"
2014-05-24,2014,"Central","Texas","Office Supplies","Fasteners","Consumer","Standard Class",2,0.6156,0.2,2,0.3078,"Profit"
2014-05-24,2014,"Central","Texas","Office Supplies","Storage","Consumer","Standard Class",49,-11.5938,0.2,3,-0.236608163265306,"Loss"
2014-05-24,2014,"West","California","Furniture","Tables","Consumer","Standard Class",171,-6.4233,0.2,3,-0.0375631578947368,"Loss"
2014-05-26,2014,"East","New York","Office Supplies","Fasteners","Consumer","Same Day",3,1.4805,0,1,0.4935,"Profit"
2014-05-26,2014,"South","Georgia","Office Supplies","Binders","Home Office","Standard Class",30,13.428,0,2,0.4476,"Profit"
2014-05-26,2014,"East","New York","Technology","Accessories","Consumer","Same Day",120,13.2,0,8,0.11,"Profit"
2014-05-26,2014,"East","New York","Furniture","Furnishings","Consumer","Same Day",19,6.0288,0,3,0.317305263157895,"Profit"
2014-05-26,2014,"East","New York","Office Supplies","Binders","Consumer","Same Day",664,207.475,0.2,5,0.31246234939759,"Profit"
2014-05-26,2014,"Central","Texas","Office Supplies","Storage","Consumer","Standard Class",50,-11.2806,0.2,3,-0.225612,"Loss"
2014-05-27,2014,"West","California","Office Supplies","Paper","Consumer","Standard Class",13,6.2208,0,2,0.478523076923077,"Profit"
2014-05-27,2014,"South","Kentucky","Office Supplies","Appliances","Corporate","First Class",208,62.532,0,3,0.300634615384615,"Profit"
2014-05-27,2014,"South","Kentucky","Office Supplies","Supplies","Corporate","First Class",26,0.7728,0,2,0.0297230769230769,"Profit"
2014-05-27,2014,"South","Virginia","Technology","Accessories","Consumer","Standard Class",23,6.924,0,2,0.30104347826087,"Profit"
2014-05-28,2014,"West","Washington","Office Supplies","Art","Corporate","Standard Class",31,7.86,0,3,0.253548387096774,"Profit"
2014-05-28,2014,"West","Idaho","Office Supplies","Storage","Consumer","First Class",477,28.629,0,5,0.0600188679245283,"Profit"
2014-05-28,2014,"South","Kentucky","Office Supplies","Binders","Home Office","Standard Class",58,28.0032,0,2,0.482813793103448,"Profit"
2014-05-28,2014,"West","Idaho","Furniture","Furnishings","Consumer","First Class",35,14.7,0,4,0.42,"Profit"
2014-05-28,2014,"Central","Oklahoma","Furniture","Furnishings","Consumer","Standard Class",477,138.417,0,5,0.290182389937107,"Profit"
2014-05-28,2014,"South","Kentucky","Technology","Phones","Home Office","Standard Class",540,134.9925,0,3,0.249986111111111,"Profit"
2014-05-28,2014,"West","Washington","Technology","Accessories","Corporate","Standard Class",98,9.816,0,6,0.100163265306122,"Profit"
2014-05-28,2014,"South","North Carolina","Office Supplies","Binders","Corporate","Standard Class",12,-10.05,0.7,5,-0.8375,"Loss"
2014-05-28,2014,"South","Tennessee","Office Supplies","Paper","Consumer","Second Class",26,9.072,0.2,5,0.348923076923077,"Profit"
2014-05-28,2014,"South","North Carolina","Technology","Accessories","Corporate","Standard Class",27,0.3399,0.2,3,0.0125888888888889,"Profit"
2014-05-28,2014,"West","Idaho","Technology","Phones","Consumer","First Class",302,22.6782,0.2,3,0.0750933774834437,"Profit"
2014-05-29,2014,"East","Maryland","Office Supplies","Appliances","Corporate","Standard Class",125,36.2877,0,3,0.2903016,"Profit"
2014-05-29,2014,"East","New Hampshire","Furniture","Furnishings","Corporate","Second Class",247,101.4504,0,8,0.41073036437247,"Profit"
2014-05-29,2014,"East","Maryland","Furniture","Furnishings","Corporate","Standard Class",27,9.8856,0,2,0.366133333333333,"Profit"
2014-05-29,2014,"South","South Carolina","Furniture","Chairs","Consumer","Second Class",302,33.2156,0,2,0.109985430463576,"Profit"
2014-05-29,2014,"Central","Illinois","Furniture","Chairs","Corporate","Second Class",107,-29.0073,0.3,3,-0.271096261682243,"Loss"
2014-05-29,2014,"Central","Illinois","Office Supplies","Binders","Corporate","Second Class",4,-6.237,0.8,3,-1.55925,"Loss"
2014-05-29,2014,"East","Ohio","Furniture","Bookcases","Corporate","Standard Class",116,-64.9376,0.5,4,-0.559806896551724,"Loss"
2014-05-29,2014,"West","Arizona","Office Supplies","Paper","Corporate","Standard Class",16,5.4432,0.2,3,0.3402,"Profit"
2014-05-29,2014,"West","Arizona","Technology","Accessories","Corporate","Standard Class",272,54.3936,0.2,4,0.199976470588235,"Profit"
2014-05-29,2014,"West","Arizona","Technology","Phones","Corporate","Standard Class",196,19.596,0.2,5,0.0999795918367347,"Profit"
2014-05-29,2014,"East","Ohio","Office Supplies","Paper","Corporate","Standard Class",14,5.0286,0.2,3,0.359185714285714,"Profit"
2014-05-29,2014,"Central","Texas","Technology","Phones","Consumer","Standard Class",54,4.0776,0.2,4,0.0755111111111111,"Profit"
2014-05-30,2014,"Central","Indiana","Office Supplies","Appliances","Consumer","Standard Class",465,120.9416,0,2,0.260089462365591,"Profit"
2014-05-30,2014,"Central","Indiana","Office Supplies","Binders","Consumer","Standard Class",43,19.9686,0,1,0.464386046511628,"Profit"
2014-05-30,2014,"Central","Indiana","Office Supplies","Paper","Consumer","Standard Class",8,3.99,0,1,0.49875,"Profit"
2014-05-30,2014,"Central","Nebraska","Office Supplies","Fasteners","Home Office","Standard Class",24,1.1775,0,5,0.0490625,"Profit"
2014-05-30,2014,"Central","Indiana","Furniture","Furnishings","Consumer","Standard Class",6,2.6208,0,3,0.4368,"Profit"
2014-05-30,2014,"Central","Texas","Furniture","Furnishings","Consumer","Standard Class",65,-52.3392,0.6,4,-0.805218461538462,"Loss"
2014-05-30,2014,"Central","Texas","Office Supplies","Paper","Consumer","Standard Class",26,9.396,0.2,5,0.361384615384615,"Profit"
2014-05-30,2014,"Central","Texas","Office Supplies","Storage","Consumer","Standard Class",53,4.6746,0.2,3,0.0882,"Profit"
2014-05-31,2014,"West","California","Office Supplies","Paper","Corporate","Standard Class",38,18.0096,0,4,0.473936842105263,"Profit"
2014-05-31,2014,"West","California","Office Supplies","Art","Consumer","Standard Class",35,10.179,0,6,0.290828571428571,"Profit"
2014-05-31,2014,"South","Louisiana","Office Supplies","Binders","Consumer","First Class",4,1.8672,0,1,0.4668,"Profit"
2014-05-31,2014,"South","Louisiana","Furniture","Bookcases","Consumer","First Class",242,33.8744,0,2,0.139976859504132,"Profit"
2014-05-31,2014,"South","Louisiana","Furniture","Furnishings","Consumer","First Class",8,3.0438,0,3,0.380475,"Profit"
